year,month,day,Temp,TMax,Tmin,SLP,Humidity,PPresure,VVisiblity,VavgWindSpeed,VMWindSpeed,VGspeed,RAin,SNow,TStrom,FoG
2015,September,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,September,14,30.1,33.6,27.9,1005.2,69,0,4,0.7,3.5,-,,,,
2015,September,15,29.6,33.2,27.5,1005.1,71,0,4.5,1.3,5.4,-,,,,
2015,September,16,30.4,33.8,27.8,1004.1,72,0,4.2,3,5.4,-,,,,
2015,September,17,,,,,,,,,,,,,,
2015,September,18,,,,,,,,,,,,,,
2015,September,19,,,,,,,,,,,o,,o,
2015,September,20,26.3,27.3,25.4,1005.4,89,52.07,3.2,5,11.1,-,o,,,
2015,September,21,28.2,30.7,25,1004,83,34.29,3.9,5.9,7.6,-,o,,,
2015,September,22,27.7,29.8,25.4,1003.9,87,18.29,3.7,2,3.5,-,o,,,
2015,September,23,,,,,,,,,,,o,,o,
2015,September,24,,,,,,,,,,,,,,
2015,September,25,,,,,,,,,,,,,,
2015,September,26,29.7,34.7,25.4,1005.7,56,0,4.7,0,-,-,,,,
2015,September,27,29.1,33.5,24.5,1006.4,64,0,4.8,0,-,-,,,,
2015,September,28,29.9,33.8,24.8,1007.4,65,0,4.5,1.5,3.5,-,,,,
2015,September,29,,,,,,,,,,,,,,
2015,September,30,,,,,,,,,,,,,,
2015,October,1,31.1,35,27.4,1010.8,66,0,4.2,0.9,5.4,-,,,,
2015,October,2,30.3,34,27.6,1009.7,68,0,4,1.9,3.5,-,,,,
2015,October,3,28.9,32.5,26.4,1008.8,78,1.52,4.3,0,-,-,o,,,
2015,October,4,,,,,,,,,,,,,,
2015,October,5,,,,,,,,,,,,,,
2015,October,6,,,,,,,,,,,,,,
2015,October,7,29.2,33.5,25.6,1007.3,73,7.11,4.2,1.1,3.5,-,o,,o,
2015,October,8,26.3,28.4,25.4,1005.5,87,2.79,4.2,2.8,5.4,-,o,,,
2015,October,9,29.2,32.4,25,1004.2,72,0,4.5,0,-,-,,,,
2015,October,10,,,,,,,,,,,,,o,
2015,October,11,,,,,,,,,,,,,,
2015,October,12,,,,,,,,,,,o,,o,
2015,October,13,25.5,30.7,22.8,1011.1,89,7.62,3.9,1.3,3.5,-,o,,o,
2015,October,14,27.7,30.6,23.4,1012.9,69,1.78,4,5,5.4,-,o,,,
2015,October,15,26.1,30,23.8,1013,81,0.25,4,0.6,3.5,-,,,o,
2015,October,16,,,,,,,,,,,,,,
2015,October,17,,,,,,,,,,,,,,
2015,October,18,,,,,,,,,,,,,,
2015,October,19,28.8,33,23.9,1011.3,62,0,4.5,0,-,-,,,,
2015,October,20,28.2,32.8,23.7,1009.6,66,0,4.2,0.7,5.4,-,,,,
2015,October,21,27.9,31.1,24.3,1009.8,72,0,4,0.6,3.5,-,,,,
2015,October,22,,,,,,,,,,,,,,
2015,October,23,,,,,,,,,,,,,,
2015,October,24,,,,,,,,,,,,,,
2015,October,25,25.4,32.4,21.2,1013.3,65,0,3.7,0.7,3.5,-,,,,
2015,October,26,25.8,32.3,20.7,1013.4,63,0,3.4,0.6,3.5,-,,,,
2015,October,27,27.3,32,20.8,1012.7,56,0,3.5,0,-,-,,,,
2015,October,28,,,,,,,,,,,,,,
2015,October,29,,,,,,,,,,,,,,
2015,October,30,,,,,,,,,,,,,,
2015,October,31,26,30.4,23,1014.1,73,0,3.7,1.1,3.5,-,,,,
2015,November,1,25.2,29.3,22.5,1014.5,74,0,3.5,0,-,-,,,,
2015,November,2,25.7,30,22.2,1013.6,73,0,3.7,0.7,5.4,-,,,,
2015,November,3,26.8,31.4,21.9,1013,71,0,3.9,0.6,3.5,-,,,,
2015,November,4,,,,,,,,,,,,,,
2015,November,5,,,,,,,,,,,,,,
2015,November,6,,,,,,,,,,,,,,
2015,November,7,25.2,31.5,20.8,1013.7,70,0,3.7,0,-,-,,,,
2015,November,8,24,30.8,20.2,1013.7,67,0,3.1,0.9,5.4,-,,,,
2015,November,9,24.3,29.6,19,1012.2,63,0,3.1,1.1,3.5,-,,,,
2015,November,10,,,,,,,,,,,,,,
2015,November,11,,,,,,,,,,,,,,
2015,November,12,,,,,,,,,,,,,,
2015,November,13,24.6,30.5,19.3,1012.5,61,0,3.2,0.7,5.4,-,,,,
2015,November,14,24.9,30.6,19.6,1011,64,0,3.5,0,-,-,,,,
2015,November,15,25.2,29.5,21.2,1010.9,69,0,3.1,0,-,-,,,,
2015,November,16,,,,,,,,,,,,,,
2015,November,17,,,,,,,,,,,,,,o
2015,November,18,,,,,,,,,,,,,,o
2015,November,19,23.8,29.5,19.8,1014,75,0,2.7,1.1,3.5,-,,,,o
2015,November,20,24.6,31.1,18.8,1013,63,0,3.2,0.9,5.4,-,,,,
2015,November,21,24.7,31.8,18.2,1012.4,57,0,3.4,0.6,3.5,-,,,,
2015,November,22,,,,,,,,,,,,,,
2015,November,23,,,,,,,,,,,,,,
2015,November,24,,,,,,,,,,,,,,
2015,November,25,23.2,29,18.4,1012.2,63,0,3.5,0,-,-,,,,
2015,November,26,22.5,28.5,17.6,1011.5,65,0,3.1,0.9,3.5,-,,,,
2015,November,27,22.2,27.6,17.6,1012,69,0,3.2,0,-,-,,,,
2015,November,28,,,,,,,,,,,,,,
2015,November,29,,,,,,,,,,,,,,
2015,November,30,,,,,,,,,,,,,,
2015,December,1,23.7,29.6,20.5,1013.7,73,0,2.7,0.6,3.5,-,,,,
2015,December,2,24.1,28,21.3,1013.8,71,0,2.6,0,-,-,,,,
2015,December,3,24.8,29.2,21.5,1013.2,69,0.25,2.6,2,7.6,-,,,,
2015,December,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,7,,,,,,,,,,,,,,o
2015,December,8,,,,,,,,,,,,,,o
2015,December,9,,,,,,,,,,,,,,
2015,December,10,22.8,27.4,16.7,1013,62,0,3.2,0.6,3.5,-,,,,
2015,December,11,23.6,26.7,18,1011.7,73,0,1.9,1.5,3.5,-,,,,
2015,December,12,23.9,27.5,19.2,1010.7,79,0,1.4,1.1,3.5,-,,,,o
2015,December,13,,,,,,,,,,,,,,o
2015,December,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,15,,,,,,,,,,,,,,
2015,December,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015,December,22,,,,,,,,,,,,,,
2015,December,23,18.8,24.8,12.9,1017.2,55,0,2.9,0,-,-,,,,
2015,December,24,19.8,24.6,14,1017,52,0,3.2,0.7,5.4,-,,,,
2015,December,25,17.9,22.8,14.4,1017.5,57,0,2.6,3.7,9.4,-,,,,
2015,December,26,,,,,,,,,,,,,,
2015,December,27,,,,,,,,,,,,,,
2015,December,28,,,,,,,,,,,,,,
2015,December,29,19.5,26,13,1016.4,67,0,2.6,0,-,-,,,,
2015,December,30,20,25.8,14,1016.1,65,0,2.6,0.6,3.5,-,,,,
2015,December,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,January,1,21.1,27.6,14.8,1018.8,66,0,1.8,0.6,3.5,-,,,,o
2016,January,2,21.5,27,14.2,1018,64,0,2.6,2.4,9.4,-,,,,
2016,January,3,20.9,25.8,14.8,1016.5,63,0,2.6,2.2,9.4,-,,,,
2016,January,4,,,,,,,,,,,,,,
2016,January,5,,,,,,,,,,,,,,o
2016,January,6,,,,,,,,,,,,,,
2016,January,7,21.6,26.6,14.6,1016.6,57,0,2.6,0.7,3.5,-,,,,
2016,January,8,21.2,26.8,14.4,1014.5,68,0,1.9,1.1,3.5,-,,,,
2016,January,9,21.7,25,18.4,1013.2,80,0,1,0.9,3.5,-,,,,o
2016,January,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,January,11,,,,,,,,,,,,,,
2016,January,12,,,,,,,,,,,,,,
2016,January,13,,,,,,,,,,,,,,
2016,January,14,20.3,25.2,14.2,1015,57,0,1.6,0,-,-,,,,o
2016,January,15,21.2,26,14,1012.6,57,0,1.9,0.7,3.5,-,,,,
2016,January,16,19.2,26.6,14.9,1012.2,69,0,1.4,1.1,3.5,-,,,,o
2016,January,17,,,,,,,,,,,,,,
2016,January,18,,,,,,,,,,,,,,
2016,January,19,,,,,,,,,,,,,,o
2016,January,20,19.1,22.8,16.5,1014.6,74,2.79,1.9,4.6,5.4,-,o,,,
2016,January,21,18.9,22.7,15.6,1015.9,74,0,1.9,3.5,7.2,-,,,,o
2016,January,22,17.3,20,14.8,1017.5,75,0,1.9,8.9,18.3,-,,,,
2016,January,23,,,,,,,,,,,,,,o
2016,January,24,,,,,,,,,,,,,,o
2016,January,25,,,,,,,,,,,,,,o
2016,January,26,16.2,22.1,10.2,1015.1,58,0,1.9,1.1,3.5,-,,,,
2016,January,27,20.5,25,16.8,1014.1,47,0,2.3,0,-,-,,,,
2016,January,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,January,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,January,30,18.4,24.4,13.4,1013.8,70,0,1.8,0.9,5.4,-,,,,
2016,January,31,,,,,,,,,,,,,,o
2016,February,1,21.7,28,17.8,1013.9,72,0,1.3,0.6,3.5,-,,,,o
2016,February,2,22.1,28.5,16.8,1015.2,68,0,1.6,1.9,5.4,-,,,,o
2016,February,3,24,27.8,17.6,1014.1,46,0,2.4,1.9,5.4,-,,,,
2016,February,4,,,,,,,,,,,,,,
2016,February,5,,,,,,,,,,,,,,
2016,February,6,,,,,,,,,,,,,,o
2016,February,7,22.4,28.4,13.6,1014.5,51,0,2.3,0,-,-,,,,
2016,February,8,21.8,29.1,15.6,1013.8,60,0,2.6,0,-,-,o,,,
2016,February,9,24.2,27.5,18.6,1012.3,65,0.51,1.9,0.6,3.5,-,o,,,
2016,February,10,,,,,,,,,,,,,,o
2016,February,11,,,,,,,,,,,,,,o
2016,February,12,,,,,,,,,,,,,,o
2016,February,13,25.7,29,19.2,1013.8,45,0,2.7,0.9,3.5,-,,,,
2016,February,14,24.6,28.6,18.8,1013.6,57,0,1.9,0,-,-,,,,
2016,February,15,25.6,30.6,19.6,1014.9,64,0,1.8,0.6,3.5,-,,,,o
2016,February,16,,,,,,,,,,,,,,o
2016,February,17,,,,,,,,,,,,,,
2016,February,18,,,,,,,,,,,,,,
2016,February,19,26.6,33.6,21.8,1012.1,59,0,2.9,1.9,5.4,-,,,,
2016,February,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,February,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,February,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,February,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,February,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,February,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,February,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,February,27,25.8,31.2,22,1015.7,57,0,3.2,0.7,3.5,-,,,,
2016,February,28,27.1,31.3,20.6,-,52,0,2.9,0,-,-,,,,
2016,February,29,,,,,,,,,,,,,,
2016,March,1,25.6,32.1,19.9,1013.8,56,0,2.7,0.4,3.5,-,,,,
2016,March,2,26.2,32,21.6,1014.5,56,0,3.9,1.5,3.5,-,,,,
2016,March,3,26.6,33,21.4,1013.2,59,0,3.2,1.5,5.4,-,,,,
2016,March,4,,,,,,,,,,,,,,
2016,March,5,,,,,,,,,,,,,,o
2016,March,6,,,,,,,,,,,o,,,
2016,March,7,26.7,33,20.2,1010.1,57,0,3.4,2.2,9.4,-,,,,
2016,March,8,26.6,32.7,22.5,1009.5,56,0,3.1,3,9.4,-,,,,
2016,March,9,29.5,34.5,22.5,1009.1,51,0,3.1,2,5.4,-,,,,
2016,March,10,,,,,,,,,,,,,,
2016,March,11,,,,,,,,,,,,,,
2016,March,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,March,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,March,14,,,,,,,,,,,o,,,
2016,March,15,27.4,32.4,20.7,1011.1,49,0,3.5,0,-,-,,,,
2016,March,16,27.8,32.4,22.7,1010.4,49,0,3.9,1.5,5.4,-,o,,o,
2016,March,17,26.3,33.1,21,1012.1,35,0,4,1.1,3.5,-,,,,
2016,March,18,,,,,,,,,,,o,,o,
2016,March,19,,,,,,,,,,,,,,
2016,March,20,,,,,,,,,,,,,,
2016,March,21,28.8,34.8,24.6,1006.2,64,0,3.9,4.8,9.4,-,,,,
2016,March,22,29.2,34.2,25.5,1006.8,50,0,4,3.7,7.6,-,,,,
2016,March,23,28.1,33.8,22,1009.4,36,0,4,2.4,7.6,-,,,,
2016,March,24,,,,,,,,,,,,,,
2016,March,25,,,,,,,,,,,,,,
2016,March,26,,,,,,,,,,,,,,
2016,March,27,28.9,33.2,24.8,1011.3,68,0,4.3,4.4,5.4,-,,,,
2016,March,28,24.8,29.2,21.6,1011.2,81,1.02,4.3,5.7,14.8,-,o,,,
2016,March,29,26.6,33.6,20.8,1011.5,67,12.7,3.4,4.6,14.8,-,o,,o,
2016,March,30,,,,,,,,,,,o,,o,
2016,March,31,,,,,,,,,,,o,,o,
2016,April,1,22.3,27,18.2,1010.2,78,7.11,3.9,2.6,9.4,-,o,,o,
2016,April,2,25,27,20.6,1010.5,82,1.02,4,0,-,-,o,,,
2016,April,3,27.4,31.5,24.4,1009.5,83,9.14,3.9,1.3,3.5,-,o,,o,
2016,April,4,,,,,,,,,,,o,,,
2016,April,5,,,,,,,,,,,,,,
2016,April,6,,,,,,,,,,,,,,
2016,April,7,29.1,33,27.1,1007.1,81,0,4.2,4.6,5.4,-,,,,
2016,April,8,31,36,27,1006.9,70,0,4.5,4.4,9.4,-,,,,
2016,April,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,April,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,April,11,30.1,36.6,27.1,1003.3,80,0,4.5,4.4,14.8,-,,,,
2016,April,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,April,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,April,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,April,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,April,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,April,17,,,,,,,,,,,,,,
2016,April,18,,,,,,,,,,,o,,,
2016,April,19,,,,,,,,,,,,,,
2016,April,20,30.9,35.9,28,1004.9,67,0,4.5,6.9,11.1,-,,,,
2016,April,21,30.9,35.5,28,1002.9,69,0,4.8,8,11.1,-,,,,
2016,April,22,31.4,36.4,28.2,1001.2,68,0,4.5,6.5,11.1,-,,,,
2016,April,23,,,,,,,,,,,,,,
2016,April,24,,,,,,,,,,,,,,
2016,April,25,,,,,,,,,,,,,,
2016,April,26,31.4,36.3,28.4,1007,68,0,4.8,4.4,7.6,-,,,,
2016,April,27,32.1,36.8,28.2,1006,65,0,4.8,4.3,5.4,-,,,,
2016,April,28,31.6,36.5,28.2,1004.4,67,0,4.5,3.3,5.4,-,,,,
2016,April,29,,,,,,,,,,,,,,
2016,April,30,,,,,,,,,,,,,,
2016,May,1,30.4,34.3,25.1,1003.8,69,9.91,4.5,5.4,5.4,-,,,,
2016,May,2,26.3,33,22.7,1005.9,68,0,4.2,5.4,14.8,-,,,,
2016,May,3,28.2,32.4,22,1006.8,74,0,4.3,5,9.4,-,,,o,
2016,May,4,,,,,,,,,,,,,o,
2016,May,5,,,,,,,,,,,,,,
2016,May,6,,,,,,,,,,,,,,
2016,May,7,26.8,31.6,23.4,1008.8,75,4.06,3.7,4.3,14.8,-,o,,o,
2016,May,8,29.1,34,22.8,1009.1,62,4.32,4.5,2,5.4,-,,,,
2016,May,9,28.6,35.6,26,1008.1,73,2.29,4.3,0,-,-,o,,o,
2016,May,10,,,,,,,,,,,,,,
2016,May,11,,,,,,,,,,,,,,
2016,May,12,,,,,,,,,,,o,,o,
2016,May,13,24.9,32.1,23,1005.5,83,32,3.7,3.9,9.4,-,o,,o,
2016,May,14,28.8,34,22.6,1006.2,77,2.03,4,3,9.4,-,,,,
2016,May,15,30.6,34.7,26.8,1005.8,73,0,4.5,2.4,5.4,-,,,,
2016,May,16,,,,,,,,,,,,,,
2016,May,17,,,,,,,,,,,,,,
2016,May,18,,,,,,,,,,,o,,o,
2016,May,19,27.3,30.6,24,1005.4,80,0.25,4.2,5.6,11.1,-,o,,,
2016,May,20,25.8,28.8,24,1002.1,90,10.16,4.2,1.3,3.5,-,o,,,
2016,May,21,24.4,25,23.8,997.2,93,63.5,3.1,11.1,22.2,-,o,,,
2016,May,22,,,,,,,,,,,,,,
2016,May,23,,,,,,,,,,,,,,
2016,May,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,May,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,May,26,,,,,,,,,,,o,,o,
2016,May,27,28.7,32.8,23,1003,77,3.81,4.2,4.8,16.5,-,o,,,
2016,May,28,26.9,29,24.9,1002.5,83,8.64,4,2,5.4,-,o,,o,
2016,May,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,May,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,May,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,1,29.6,32.8,25.2,1004.4,74,0,4.5,1.1,3.5,-,,,,
2016,June,2,31.3,35.4,25.8,1004.2,64,0,4.8,1.9,9.4,-,,,,
2016,June,3,31.6,36,28,1004.2,65,0,4.7,3.5,5.4,-,,,,
2016,June,4,,,,,,,,,,,,,,
2016,June,5,,,,,,,,,,,,,o,
2016,June,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,June,20,,,,,,,,,,,,,,
2016,June,21,30.4,34.2,27.6,1004.2,73,1.78,4.3,2.8,5.4,-,,,,
2016,June,22,28.8,32.4,27.8,1004.8,82,0.76,4.2,1.9,5.4,-,o,,,
2016,June,23,30.5,33.8,28.1,1002.6,76,0.51,4,17.2,-,-,,,,
2016,June,24,,,,,,,,,,,,,,
2016,June,25,,,,,,,,,,,o,,o,
2016,June,26,,,,,,,,,,,o,,o,
2016,June,27,31.9,35,27.9,1002.3,66,0,5,3.7,9.4,-,,,,
2016,June,28,31.7,34.6,29,1003.2,68,0,4.7,3.3,5.4,-,,,,
2016,June,29,31.2,34.8,29,1002.6,71,0,4.7,1.5,5.4,-,,,,
2016,June,30,,,,,,,,,,,o,,,
2016,July,1,30.1,31.8,28,1000,78,4.32,5,1.9,5.4,-,,,o,
2016,July,2,29.4,32.2,27,998.8,83,26.67,3.9,3.9,5.4,-,o,,o,
2016,July,3,27.8,31.3,26.6,998.5,92,28.7,3.5,2.4,3.5,-,o,,,
2016,July,4,,,,,,,,,,,o,,,
2016,July,5,,,,,,,,,,,o,,,
2016,July,6,,,,,,,,,,,o,,,
2016,July,7,30.9,33.6,26,998.6,74,0,4.7,1.5,5.4,-,,,,
2016,July,8,30.9,34.1,27.3,998.2,72,0,5,1.5,5.4,-,o,,,
2016,July,9,29.8,33.5,28,997.7,76,0,4.7,4.1,5.4,-,o,,,
2016,July,10,,,,,,,,,,,o,,,
2016,July,11,,,,,,,,,,,o,,,
2016,July,12,,,,,,,,,,,o,,,
2016,July,13,27.6,33.5,19.5,1000.2,94,21.34,4.5,1.5,3.5,-,o,,,
2016,July,14,30.5,34.5,27.4,999.7,75,0,4.8,2.6,3.5,-,,,,
2016,July,15,29.2,33.2,27,1000.4,81,7.87,4.5,2.6,3.5,-,o,,,
2016,July,16,,,,,,,,,,,o,,,
2016,July,17,,,,,,,,,,,o,,,
2016,July,18,,,,,,,,,,,o,,,
2016,July,19,28.3,31.5,26.4,1002.1,87,6.1,4.7,0.7,3.5,-,o,,,
2016,July,20,29,32,26.8,1002.3,84,1.02,4.3,1.5,5.4,-,o,,,
2016,July,21,29.2,30.9,27.7,1004.1,81,2.79,4.5,2.2,5.4,-,,,,
2016,July,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,July,23,,,,,,,,,,,,,,
2016,July,24,,,,,,,,,,,,,,
2016,July,25,,,,,,,,,,,o,,,
2016,July,26,27.8,30.7,25.2,1008.3,80,3.81,4.5,3.1,5.4,-,o,,,
2016,July,27,30.8,33.5,25.2,1007,66,0,5,3,5.4,-,,,,
2016,July,28,29.7,33.6,27.5,1004.7,79,0,5,0.4,3.5,-,,,,
2016,July,29,,,,,,,,,,,o,,,
2016,July,30,,,,,,,,,,,o,,o,
2016,July,31,,,,,,,,,,,o,,o,
2016,August,1,29.5,33.6,25.4,999.3,78,10.67,4.7,2.2,5.4,-,o,,o,
2016,August,2,29.7,33.8,27.2,997.7,76,4.06,4.8,1.9,5.4,-,o,,,
2016,August,3,30.4,34.4,27.2,998.6,71,4.06,5,3.9,9.4,-,,,,
2016,August,4,,,,,,,,,,,,,,
2016,August,5,,,,,,,,,,,o,,,
2016,August,6,,,,,,,,,,,o,,,
2016,August,7,29.3,32.6,27,1002.5,79,0,4.8,3.5,5.4,-,o,,,
2016,August,8,29.3,33.3,27,1001.1,78,0.51,4.8,2.2,3.5,-,o,,,
2016,August,9,27.5,28.8,26.3,999.5,83,2.29,4.3,3.9,5.4,-,o,,,
2016,August,10,,,,,,,,,,,o,,,
2016,August,11,,,,,,,,,,,,,,
2016,August,12,,,,,,,,,,,o,,,
2016,August,13,29.8,33.3,28,1001.3,81,10.67,5,0,-,-,o,,,
2016,August,14,29.8,33.4,27.2,999.7,83,1.52,4.5,0,-,-,o,,,
2016,August,15,30.2,34.8,28,996.7,77,0.51,4.8,2.2,3.5,-,o,,,
2016,August,16,,,,,,,,,,,,,,
2016,August,17,,,,,,,,,,,o,,,
2016,August,18,,,,,,,,,,,o,,,
2016,August,19,30.7,34.8,26.6,1001.7,73,0,4.5,1.9,5.4,-,,,,
2016,August,20,30.7,33.6,27.8,1000.5,76,0,4.7,1.9,5.4,-,,,o,
2016,August,21,26.4,29.6,25,1000.1,85,18.54,4.2,4.3,7.6,-,o,,o,
2016,August,22,,,,,,,,,,,,,,
2016,August,23,,,,,,,,,,,,,,
2016,August,24,,,,,,,,,,,,,,
2016,August,25,31.8,36.1,25.8,1003,74,32.77,5.3,0,-,-,o,,o,
2016,August,26,29.4,33.2,26,1005.3,83,0,4.8,0,-,-,,,,
2016,August,27,30.2,35.4,27.4,1006.5,78,0.51,5,0.6,3.5,-,o,,,
2016,August,28,,,,,,,,,,,o,,,
2016,August,29,,,,,,,,,,,,,,
2016,August,30,,,,,,,,,,,,,,
2016,August,31,29.3,33.7,28.2,1004.5,81,0,5.1,0.7,3.5,-,,,,
2016,September,1,29.1,33.4,27.7,1002.7,82,2.03,5,1.1,3.5,-,o,,,
2016,September,2,29.1,32.8,26.2,1000.5,83,0,4.7,1.1,3.5,-,o,,,
2016,September,3,28.8,32.6,26.1,1000.2,83,6.1,4.3,0,-,-,o,,,
2016,September,4,,,,,,,,,,,o,,,
2016,September,5,,,,,,,,,,,o,,,
2016,September,6,,,,,,,,,,,o,,,
2016,September,7,28.9,32.8,26.4,1002.2,80,0.76,4.5,2.4,5.4,-,o,,,
2016,September,8,29.6,33,27.9,1004,78,0,4.8,0.9,5.4,-,,,,
2016,September,9,30.6,33.2,27.5,1005.4,69,0,5,3,5.4,-,,,,
2016,September,10,,,,,,,,,,,,,,
2016,September,11,,,,,,,,,,,,,,
2016,September,12,,,,,,,,,,,o,,o,
2016,September,13,26.4,29.2,25.4,1006.6,94,11.94,4,0,-,-,o,,o,
2016,September,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,September,15,30.9,34.2,26.6,1005.2,72,0.25,4.8,0,-,-,,,,
2016,September,16,29.6,33.2,27.2,1005,79,0,5,0,-,-,,,,
2016,September,17,,,,,,,,,,,,,,
2016,September,18,,,,,,,,,,,,,,
2016,September,19,,,,,,,,,,,o,,o,
2016,September,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,September,21,28.3,31.8,26.1,1007.8,88,3.81,4.5,0,-,-,o,,o,
2016,September,22,28.2,32.7,26,1007.2,85,0.51,4.7,0,-,-,o,,,
2016,September,23,29.4,34,25.6,1005.5,75,0,4.7,0.6,3.5,-,o,,,
2016,September,24,,,,,,,,,,,o,,o,
2016,September,25,,,,,,,,,,,o,,,
2016,September,26,,,,,,,,,,,o,,o,
2016,September,27,29.8,34.4,25.8,1006,79,0,4.8,0,-,-,,,,
2016,September,28,28.1,30.3,27.2,1005.1,89,0.51,4.3,0,-,-,o,,,
2016,September,29,29.3,34.1,26.5,1004.7,83,11.68,4.5,1.9,3.5,-,o,,,
2016,September,30,,,,,,,,,,,,,,
2016,October,1,29,34,25.8,1007,79,0.25,4.5,0.6,3.5,-,o,,o,
2016,October,2,28.9,32.3,27.2,1008.5,84,0,5,0.7,3.5,-,,,o,
2016,October,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,October,4,30.2,35.4,27.6,1003.8,77,0,4.8,0,-,-,,,,
2016,October,5,,,,,,,,,,,o,,,
2016,October,6,,,,,,,,,,,o,,o,
2016,October,7,,,,,,,,,,,o,,o,
2016,October,8,28.6,31,26.4,1007.1,84,0,4.3,0,-,-,,,,
2016,October,9,28.1,33,26.4,1004.8,84,0,4.5,0.7,3.5,-,o,,,
2016,October,10,28.8,33.5,26.6,1004.3,79,0.25,4.7,0.6,3.5,-,o,,o,
2016,October,11,,,,,,,,,,,o,,,
2016,October,12,,,,,,,,,,,o,,,
2016,October,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,October,14,,,,,,,,,,,,,,
2016,October,15,29.6,32.9,24.5,1007.9,62,0,4.7,0.6,3.5,-,,,,
2016,October,16,29.3,34.4,25.6,1008,60,0,4.5,1.5,5.4,-,,,,
2016,October,17,29.8,34.7,25.9,1006.5,70,0,4.3,1.5,3.5,-,,,,
2016,October,18,,,,,,,,,,,,,,
2016,October,19,,,,,,,,,,,,,,
2016,October,20,,,,,,,,,,,,,,
2016,October,21,28.8,35.8,25.5,1006,62,0,4.8,1.5,3.5,-,,,,
2016,October,22,29.9,33.6,23.6,1006.7,53,0,4.7,0,-,-,,,,
2016,October,23,29.3,33.2,22.8,1005.9,51,0,4.7,2.8,9.4,-,,,,
2016,October,24,,,,,,,,,,,,,,
2016,October,25,,,,,,,,,,,,,,
2016,October,26,,,,,,,,,,,o,,,
